,var
AC099552.3,0.004709489763440316
AC099552.4,0.02541453323277658
AC099665.1,0.0
AC099668.1,0.14927007772395887
AC099668.5,0.34884672225826335
AC099669.1,0.012606605579697143
AC099676.1,0.002260554047973055
AC099684.1,0.0537422829276038
AC099754.1,0.033047009521781905
AC099757.1,0.0017469241687222757
AC099759.1,0.005192522934481893
AC099778.1,0.0008026572345254988
AC099791.1,0.0006522809456392922
AC099796.1,0.004714251571680954
AC099796.2,0.0
AC099799.1,0.010435618573351532
AC099805.1,0.00341070093709077
AC099850.1,0.1559344933143682
AC100756.1,0.0010024729073303813
AC100756.2,0.0
AC100757.1,0.0003705077039568686
AC100767.1,0.0
AC100787.1,0.0021529476898599254
AC100800.1,0.0
AC100800.2,0.004486172515246704
AC100802.3,0.005337518702491466
AC100817.1,0.0
AC100821.1,0.012171790249986143
AC100821.2,0.0
AC100828.1,0.00014945957983624473
AC100830.3,0.07566121507590524
AC100830.4,0.15010778796180704
AC100830.5,0.4378308444795671
AC100832.1,0.0
AC100848.1,0.0008770667665153352
AC102948.2,0.0021580252951022166
AC102953.4,0.029512996897182925
AC102953.6,0.021426664113281754
AC103563.2,0.06507211124829158
AC103563.3,0.07165449433864822
AC103563.4,0.0013410890629968835
AC103563.5,0.009313482288338323
AC103563.6,0.0030098025813806856
AC103563.7,0.00096791849488942
AC103563.8,0.13976691668182792
AC103563.9,0.07453999631531019
AC103564.6,0.009578606869940779
AC103564.7,0.019447007855904582
AC103686.1,0.0
AC103724.1,0.008592944968024584
AC103740.1,0.0
AC103794.1,0.0
AC103816.1,4.556986168006457e-05
AC103863.1,0.0018139771321797546
AC103881.1,0.0003177780520296315
AC103996.1,0.0016961293988432722
AC104000.1,0.0015104916643601106
AC104002.1,0.0
AC104012.1,0.0
AC104024.1,0.02277461127787579
AC104024.2,0.0036829716642289593
AC104037.1,0.0
AC104057.1,0.00616562760510856
AC104058.1,0.056936344516251354
AC104066.1,0.0
AC104071.1,0.0
AC104073.1,0.0
AC104073.2,0.006769916200874526
AC104076.2,0.004804790294876208
AC104076.3,0.0953690819778798
AC104088.1,0.07805795810694659
AC104113.3,0.001821104507201305
AC104131.1,0.014285136744855388
AC104133.1,0.0
AC104134.2,0.05622207782069281
AC104135.2,0.06641438197668428
AC104162.1,0.00410514278438614
AC104169.1,0.00363991014644868
AC104183.1,0.0
AC104183.2,0.000932999652591395
AC104297.1,0.008944719113430904
AC104301.1,0.0008026572345254995
AC104301.2,0.0
AC104304.1,0.0
AC104306.1,0.03377729740456327
AC104306.2,2.889682743337637e-05
AC104306.4,0.005272477473085082
AC104308.2,0.00034383212862233557
AC104331.1,0.0012637683336001672
AC104383.1,0.0
AC104387.1,0.0
AC104389.1,0.2737036517133398
AC104389.16,0.004246556753337136
AC104389.2,0.16283544690762455
AC104389.28,0.14407762531443902
AC104389.31,0.001000011330954976
AC104389.32,0.0016814796778173572
AC104405.1,0.0041227885982039305
AC104417.1,0.0
AC104434.1,0.00044832965170772573
AC104441.1,0.0
AC104451.2,1.1245482755888503
AC104457.1,0.0012662963776058393
AC104458.1,0.0
AC104532.2,0.08634353227236591
AC104532.3,0.014196793407699646
AC104532.4,0.08385976507154398
AC104534.2,0.23929371055015625
AC104534.3,3.500270883036636
AC104581.1,0.0
AC104590.1,0.0015963040605904875
AC104592.1,0.0
AC104623.2,0.0033366388276329794
AC104634.3,0.17017270758530412
AC104637.1,0.0
AC104650.1,0.0
AC104650.2,0.0
AC104651.2,0.0214065969816407
AC104651.3,0.013017078049504045
AC104653.1,0.24799028874503667
AC104654.1,0.08323294568173469
AC104654.2,0.2925612545942955
AC104655.2,0.0833514001368534
AC104655.3,0.5645827716494151
AC104667.3,0.4890679868047335
AC104687.1,0.0
AC104692.1,0.012038983070213706
AC104695.4,0.002262606937719925
AC104698.2,0.0015447820439932662
AC104699.1,0.16925202128353262
AC104763.1,0.09805471839254
AC104772.1,0.0036774605263557238
AC104777.1,0.0013240107134493966
AC104777.2,0.0030970733509683235
AC104777.3,0.0008888498211333396
AC104777.4,0.004782431200329518
AC104781.1,0.00436247326236058
AC104794.4,0.003473214007783199
AC104802.1,0.0
AC104809.2,0.07613078816013659
AC104809.4,0.4080224111737247
AC104820.2,0.14444119992405538
AC104837.1,0.0
AC104841.1,0.007962979953612163
AC104842.1,0.0
AC104843.3,0.08944933614606042
AC104843.4,0.0016073331614235955
AC104938.1,0.0014844821935847102
AC104946.1,0.0
AC104978.1,0.021544022263258262
AC104981.1,0.3274369338337848
AC104984.4,0.007191223909976667
AC104986.1,0.12489711362757863
AC104996.1,0.0006167335925870162
AC105009.1,0.0
AC105030.1,0.012582630892748218
AC105052.1,0.0
AC105053.3,0.02560131558213022
AC105081.1,0.0
AC105179.1,0.0
AC105245.1,0.0
AC105247.1,0.012009901614048208
AC105252.1,0.0
AC105265.1,0.0
AC105339.1,0.016706068636954948
AC105339.2,0.0007876398110869807
AC105339.3,0.0
AC105342.1,0.0003798837625974165
AC105389.1,0.00884617115372145
AC105393.1,0.0017550769330832408
AC105393.2,0.0031317022528113744
AC105398.1,0.0
AC105398.3,0.0035265757507218906
AC105399.1,0.0001026012997881158
AC105399.2,0.015364971357572232
AC105402.2,0.04187938634749911
AC105402.3,0.036630046941242146
AC105402.4,0.0346259570656432
AC105443.2,0.00010931629411822977
AC105461.1,0.007744476669664741
AC105760.2,0.06199988502465389
AC105760.3,0.0011163209070982943
AC105914.1,0.0
AC105921.1,0.0
AC105921.5,0.003115122679528947
AC106037.1,0.0018614621737677876
AC106053.1,0.00428657317155941
AC106706.1,0.02945001788696115
AC106736.1,0.0013547674543061027
AC106753.1,0.015180364028994366
AC106765.1,0.0
AC106771.1,0.0
AC106775.1,0.0
AC106782.1,0.07473378084045756
AC106782.20,0.06540422609117295
AC106786.1,0.4563014217384731
AC106788.1,0.06987041262582268
AC106795.1,0.0
AC106801.1,0.008868482109476418
AC106802.1,0.0018618104297919752
AC106827.1,0.004126935423654916
AC106860.1,0.0
AC106869.2,0.38945801882272413
AC106870.1,0.00759182233305249
AC106870.2,0.0010485193412147662
AC106873.4,0.021122565791109736
AC106874.1,0.0004073460623358322
AC106874.2,0.0014348486713981641
AC106875.1,0.28468406838491583
AC106876.2,0.9197561487653302
AC106878.1,0.0
AC106883.1,0.0006038477132474844
AC106900.6,0.020345987421778514
AC106901.1,0.0010679147694559305
AC107016.1,0.006647258993090465
AC107016.2,0.16610575002488118
AC107018.1,0.0
AC107020.1,0.0014306041490075615
AC107025.1,0.0
AC107057.1,0.22867316576414648
AC107068.1,0.0
AC107072.2,0.007065845781205884
AC107079.1,0.014840521580609283
AC107081.1,0.0
AC107081.5,0.213526398781924
AC107083.1,0.01334127042642259
AC107218.3,0.005191140785173593
AC107399.1,0.00031511148616606316
AC107399.2,0.0013471080743326625
AC107613.1,0.0025158337182371883
AC107622.1,0.0007932532461973945
AC107871.1,0.011839065091067046
AC107890.1,0.0
AC107977.1,0.0
AC107977.2,0.00040743731183083277
AC107982.4,0.09594285303830162
AC107983.4,0.7094612728082522
AC107993.1,0.0
AC108004.1,9.236549661079863e-05
AC108004.2,0.034862772389013384
AC108004.3,0.4442564625360166
AC108022.1,0.0
AC108025.2,0.040050897789986196
AC108032.1,0.01354098331265228
AC108039.1,0.0015537321247475135
AC108039.3,0.006266230115098325
AC108044.1,0.004531884338584163
AC108051.1,0.002178334294582838
AC108051.2,0.0009411414766620571
AC108051.3,0.0035782374511057076
AC108056.1,0.0003332701720294465
AC108057.1,0.0
AC108059.1,0.0030910283181278214
AC108059.2,0.025027624861697618
AC108059.4,0.011105397569420665
AC108066.1,0.0029006646853577595
AC108078.1,0.0
AC108105.1,0.0
AC108137.1,0.0
AC108142.1,0.7516834610118157
AC108205.1,0.0037700082830707127
AC108211.1,0.0
AC108218.1,0.0
AC108448.2,0.0939372224665722
AC108448.3,0.01651498408186734
AC108456.1,0.0
AC108456.2,0.012709812593234324
AC108462.1,0.000722050755452429
AC108463.1,0.12908841849882643
AC108463.2,0.2281948766855372
AC108479.1,0.0006385580065677405
AC108479.2,0.23275967760428642
AC108479.3,1.0937480380669589
AC108485.1,0.0
AC108488.4,0.7985447632364218
AC108519.1,0.0
AC108667.1,0.0
AC108676.1,0.3607155993789525
AC108683.1,0.0
AC108696.1,0.0022381460859581628
AC108713.1,0.009167572427733348
AC108721.1,0.0013528623681435
AC108721.2,0.0
AC108739.1,0.0
AC108867.1,0.0
AC108868.3,0.005302207093432986
AC108868.5,0.025770403075230017
AC108868.6,0.07548659823844692
AC108925.1,0.031679116462292406
AC108933.1,0.06894939419073833
AC108938.3,0.04675813516780077
AC108938.5,0.24152022800248563
AC109309.4,0.005198084172597856
AC109333.10,0.11659588581454444
AC109335.1,0.007612779156986608
AC109351.1,0.0
AC109357.1,0.0
AC109460.1,0.2079549122656791
AC109465.1,0.007090086252604048
AC109471.1,0.0
AC109496.1,0.0
AC109589.1,0.0011116766171439625
AC109631.1,0.018730441774714224
AC109638.1,0.00047503215701496756
AC109642.1,0.31786045315796185
AC109815.2,0.005358853681655811
AC109826.1,0.2935250679817171
AC109829.1,0.05716941694605755
AC109829.2,0.012990917987857837
AC110056.1,0.0019661298569677503
AC110086.1,0.0
AC110283.1,0.00194645536883016
AC110299.5,0.04006032300817923
AC110602.1,0.0
AC110611.1,0.0
AC110615.1,1.7194757517580794
AC110620.1,0.00463885025816375
AC110620.2,0.0017203105072120574
AC110754.3,0.005289892845106829
AC110769.1,0.0
AC110769.3,0.010634221947226604
AC110781.3,0.10828845517130961
AC110794.1,0.0
AC110810.1,0.0
AC110813.1,0.0
AC110926.4,0.0011874758830326126
AC111155.1,0.025130052702732504
AC111194.1,0.000322298382226503
AC111200.2,0.0070817829422416805
AC111200.7,0.06322919145400764
AC111200.8,0.0056640897846325965
AC112179.1,0.0
AC112198.1,0.0026186181938838717
AC112198.2,0.0
AC112219.1,0.0
AC112220.2,0.0036700868865594586
AC112229.1,0.32868302451695824
AC112229.6,0.03153288169229422
AC112249.1,0.021316853327271616
AC112249.2,0.0026544585207193276
AC112497.1,0.5834640946580519
AC112497.2,0.0026932129244311913
AC112504.1,0.0007535762548405741
AC112518.3,0.0008281592030854694
AC112693.1,0.0
AC112715.2,0.1074043507626954
AC112719.1,0.004194787021660517
AC112719.2,0.0
AC112721.1,0.09678525332331706
AC112721.2,0.17923352620643457
AC112778.1,0.0
AC112778.2,0.0012689180421080232
AC113133.1,0.009372367475866693
AC113133.2,0.0
AC113167.1,0.0006353300635572255
AC113167.2,0.00037554179001042943
AC113171.1,0.0011145049636671622
AC113188.2,1.9632001057973032
AC113189.5,1.0533557242842881
AC113192.1,0.005707098521281541
AC113208.1,0.00022729914396438437
AC113331.9,0.0007783266973954946
AC113404.1,0.6630762165779035
AC113407.1,0.0
AC113607.2,0.004910742189699743
AC113607.3,0.0023587223343291552
AC113608.1,0.006466744913223048
AC113610.1,0.0014476070602962375
AC113617.1,0.023324198129808307
AC113618.1,0.0010317335284556817
AC113618.2,0.0012585918445254568
AC113949.1,0.0
AC114271.2,0.2520981859360419
AC114273.3,0.001460856551564596
AC114296.1,0.0
AC114302.1,0.006164940299197743
AC114498.1,0.0840466775482651
AC114550.1,0.0010268094617583527
AC114730.11,0.277823531342648
AC114730.2,0.3845057363977427
AC114730.3,1.2517875689001592
AC114730.5,0.12477219922181462
AC114730.7,0.11542757058097176
AC114730.8,0.08892460984828397
AC114737.3,0.58866791055638
AC114752.1,0.0003112527537804574
AC114752.3,0.0022609518464960362
AC114755.2,0.0021316047667642776
AC114755.3,0.0010065943697127949
AC114755.4,0.0005519106869599402
AC114755.5,0.011722209040087864
AC114755.7,0.002237235233507231
AC114760.1,0.0008582455682691336
AC114763.1,0.012455714585788471
AC114765.1,0.0009970590786328023
AC114765.2,0.010219333158590685
AC114765.3,0.0
AC114776.1,0.0843770469574322
AC114776.3,0.0004361131027874352
AC114783.1,0.005149225850000137
AC114788.1,0.0
AC114798.1,0.010825384888433393
AC114801.1,0.0
AC114803.3,0.3481169600663043
AC114808.2,0.003352772202464904
AC114808.3,0.001247781340359753
AC114812.10,0.00915093252115878
AC114812.5,0.0687203119787364
AC114812.8,0.014154949441651953
AC114812.9,0.005941959083003264
AC114813.1,0.0003521323603911445
AC114814.2,0.00048275249003437975
AC114814.3,0.001533107516575098
AC114814.4,0.0012164486595772643
AC114877.1,0.0014038161216950997
AC114877.3,0.07243003568078844
AC114945.1,0.0717761826637812
AC114954.1,0.0
AC114969.1,0.0
AC114973.1,0.0001936164889412505
AC114981.1,0.0008309679516009447
AC115099.1,0.009436394128426248
AC115115.3,0.055493947556463835
AC115115.4,0.008849046371924343
AC115283.1,0.006115317830417399
AC115286.1,0.0017438893410297637
AC115522.3,0.12431606749508511
AC115617.2,0.09384744522422565
AC116035.1,0.042827187088797916
AC116035.2,0.002065488456637186
AC116038.1,0.0
AC116050.1,0.06208920915616788
AC116154.1,0.0
AC116165.1,6.159700240098719e-05
AC116176.1,0.0
AC116311.1,0.0
AC116345.1,0.0
AC116366.5,0.2882080218401693
AC116366.6,0.6120787045491572
AC116407.1,0.00403302135672607
AC116533.1,0.0
AC116533.2,0.0
AC116533.3,0.0
AC116533.4,0.0006488440911364855
AC116562.1,0.019081301786768957
AC116606.1,0.0003923486823829163
AC116609.1,0.0034726671193464065
AC116609.2,0.003883825025823597
AC116609.3,0.0012688289041722484
AC116614.1,0.46139144674747595
AC116618.1,0.0019773278066834567
AC117372.1,0.0
AC117401.1,0.005446499842797213
AC117415.1,0.0
AC117422.1,0.0
AC117444.1,0.0
AC117479.1,0.0
AC117481.1,0.0
AC117490.2,0.0
AC117507.1,0.009865553925710722
AC117945.1,0.0033924211953130423
AC117947.1,0.0043507070167275235
AC118063.1,0.0
AC118063.2,0.0
AC118282.1,0.0
AC118282.2,0.0011668369392403466
AC118282.3,0.0010699001470954486
AC118282.4,0.0
AC118344.1,0.0019681025014026865
AC118345.1,0.07856175265449954
AC118463.1,0.00033023173736739864
AC118465.1,0.0
AC118550.1,0.0006037592348010682
AC118562.1,0.0006574531794260616
AC118653.2,0.000749794536551935
AC118754.4,0.04347603122385125
AC118758.1,0.00026225678236403656
AC119403.1,0.011236391059224266
AC119674.1,0.0016373243214417349
AC119751.1,0.0
AC119751.2,0.0011668369392403466
AC119751.3,0.0
AC119751.4,0.0
AC119751.5,0.0
AC120045.1,0.0027232667197336236
AC120045.2,0.0027232667197336236
AC120104.1,0.0
AC120120.1,0.0
AC121157.1,0.0
AC121251.1,0.14758465633018047
AC121332.1,0.0
AC121334.1,0.0015751125018161375
AC121336.1,0.0
AC122136.1,0.0
AC122136.2,0.0016042798775927694
AC122714.1,0.0
AC122718.1,0.033821503035913796
AC123023.1,0.19685831547385876
AC123768.1,0.0
AC123788.1,0.005345926808596316
AC123886.2,0.035564596825476025
AC123900.2,0.0005145164772244442
AC124057.5,0.31308223740448093
AC124074.1,0.0019635871420645447
AC124276.1,0.002361134647633376
AC124312.1,0.04245096831687498
AC124789.1,2.2220074753458796
AC124853.1,0.0
AC124861.1,0.01877991043466249
AC124861.2,0.004421727706103847
AC124864.1,0.0018159698596600172
AC124914.3,0.3079166831149567
AC124916.1,0.00703440270044473
AC124916.2,0.0
AC124944.3,0.07790646116514116
AC124944.4,0.02410976795867577
AC124944.5,0.1749564196370075
AC124997.1,0.004589927499468886
AC125232.1,0.7660970242588222
AC125238.1,0.0
AC125238.2,0.0015317508446022836
AC125238.3,0.09397973870663374
AC125421.1,0.0009476032769603369
AC125634.1,0.005262094537812577
AC126177.1,0.0
AC126281.1,0.0023351414614507255
AC126281.2,0.0002825838252904326
AC126281.3,0.0002825838252904326
AC126281.4,0.0002825838252904326
AC126281.5,0.0023351414614507255
AC126281.6,0.0002825838252904326
AC126281.7,0.0002825838252904326
AC126281.8,0.0002825838252904326
AC126323.1,0.0
AC126323.2,0.0
AC126365.1,0.02821067352492388
AC126407.1,0.003924188302920406
AC126544.1,0.10919523870165967
AC126544.4,0.0030070718936332226
AC126755.1,0.0
AC126755.2,0.0004707203577594055
AC126755.3,0.000832235653191277
AC126763.1,0.0
AC126917.1,0.0
AC127030.1,0.009644327007869009
AC127383.1,0.0004491573425609277
AC127391.3,0.000310332331293021
AC127526.1,0.018170163961599626
AC127904.2,0.3439034213744966
AC128653.1,0.0
AC128677.3,0.0012904973147748152
AC128686.1,0.0
AC128709.2,0.09742287300859968
AC128709.3,0.1711397336639465
AC128709.4,0.09110922029311828
AC128715.1,0.0
AC129492.1,0.5470229115378448
AC129492.6,0.2611199161891313
AC129778.2,0.11208523800017166
AC130360.8,0.0029209385656956475
AC130462.1,0.0
AC130464.1,7.534996786140952e-05
AC130469.1,0.2965833740478648
AC130469.2,0.030664809648191193
AC130689.1,0.006044701914477938
AC130689.5,0.01107948055396999
AC130709.1,0.008030124933975006
AC130885.1,0.0018832161914247821
AC131011.1,0.001568055693534851
AC131012.1,0.006144306983510946
AC131056.3,0.2464996455589299
AC131056.5,0.09542522316867527
AC131056.6,0.011720067989409378
AC131097.4,0.8040740395919734
AC131160.1,0.0
AC131160.2,0.0
AC131213.1,0.0005097436839049536
AC131254.1,0.0
AC131263.1,0.0560931294671377
AC131951.1,0.02188638210159588
AC132008.1,0.21550712870536867
AC132068.1,0.0
AC132192.1,0.0015866209971218347
AC132217.4,9.958051425216341
AC132479.4,0.005247925127935579
AC132803.1,0.0
AC132807.1,0.020723488746977926
AC132812.1,0.011017787039922107
AC132825.1,0.0
AC133041.1,0.026023982989278008
AC133104.2,0.0012312579790672643
AC133106.2,0.007293659190172752
AC133141.1,0.006272196049644372
AC133528.2,0.8968334184167416
AC133552.1,0.0014738630256414225
AC133555.1,0.06987041262582268
AC133633.1,0.0021542629006251982
AC133633.2,0.0017795028605080605
AC133644.2,1.035149594443977
AC133644.3,0.02200165918359529
AC133680.1,0.03319935795379898
AC133749.1,0.0
AC133785.1,0.20418517932552568
AC133965.1,0.02831340898801033
AC134025.1,0.0
AC134300.1,9.413612077674874e-05
AC134729.1,0.0
AC134772.1,0.0019171834193823937
AC134878.1,0.006581404325054298
AC134878.2,0.0
AC134882.1,0.0
AC134882.2,0.0
AC134882.3,0.0
AC134915.1,0.00011801579143705669
AC135048.13,0.765726344738525
AC135050.1,0.04577408069817682
AC135050.5,0.04112701650782455
AC135178.7,0.022748549906962658
AC135584.1,0.0
AC135724.1,0.0001900812420964185
AC135983.1,0.0
AC135999.2,0.005442712636919576
AC136188.1,0.0
AC136289.1,0.04846379409920043
AC136365.1,0.0
AC136611.1,0.0
AC136698.1,0.004313868719735633
AC136896.2,0.0010678009732690338
AC136932.1,0.0026635835187503684
AC136932.2,0.0
AC137055.1,0.014491420116983811
AC137488.1,0.004530703261946761
AC137488.2,0.002620223817172296
AC137527.2,0.0
AC137590.1,0.005972518472526713
AC137674.1,0.0
AC137674.2,0.0
AC137675.1,0.0
AC137695.1,2.0676586608648657
AC137723.1,0.0002550789624715028
AC137723.5,0.020452509731886954
AC137932.4,0.21060134629609312
AC137932.5,0.3106652799383769
AC137932.6,0.17514603142526497
AC137934.1,1.443358231259228
AC138028.1,0.0
AC138035.1,0.03572676311681469
AC138035.2,1.4446353321744025
AC138035.3,0.03761989141796948
AC138123.1,0.0
AC138304.1,0.0005975991491579116
AC138430.4,0.10080433872098023
AC138472.4,0.007173429184386975
AC138472.6,0.013578656698231672
AC138517.4,0.0016907732085187585
AC138517.5,0.0019597862911929294
AC138623.1,0.011217141777964991
AC138645.1,0.003925082265910806
AC138647.1,0.007640593699428571
AC138649.1,0.39541521630990645
AC138744.2,0.19511558663837295
AC138749.1,6.159700240098719e-05
AC138761.1,0.0
AC138781.1,0.0016193263505074236
AC138811.1,0.004617073891929871
AC138942.1,0.0
AC138965.1,0.0
AC138969.1,0.0
AC139085.2,0.014266490893855996
AC139099.4,0.009264350025407831
AC139099.5,0.3157125170652983
AC139099.6,0.006206154638989008
AC139099.7,0.0005159894451474969
AC139100.3,0.33021303240212463
AC139100.4,0.3863617855447741
AC139103.1,0.02237268446680802
AC139143.2,0.0030178275843429905
AC139149.1,0.42044839357441427
AC139256.1,0.0
AC139426.1,0.0010024729073303813
AC139451.1,0.005740304015702913
AC139451.2,0.0
AC139453.1,0.0
AC139530.1,0.002741616533179238
AC139712.1,0.0004137790485345084
AC139712.2,0.0035855229103856374
AC139712.4,0.00011145832561766692
AC139887.4,0.10360287820487324
AC140076.1,0.10882733384820036
AC140132.1,0.0
AC140479.1,0.0
AC140481.4,0.006180850723001271
AC140481.8,0.014003771422178055
AC140542.2,0.024782526149615666
AC140677.1,0.0021249488574635656
AC140725.4,0.23188263227144976
AC140725.7,0.0
AC140725.8,0.0010375426925761043
AC140912.1,0.23365791070114247
AC141002.1,0.0
AC141586.5,0.44180720968700476
AC141928.1,0.4274749032363118
AC141930.2,0.04488112866020666
AC142119.1,0.031899490476984066
AC142293.3,0.02898265404443032
AC142472.6,0.2675734748348384
AC142528.1,0.07712115054381789
AC143336.1,0.0027581907310854025
AC144449.1,0.09790891574656492
AC144450.1,0.26865879492743416
AC144450.2,0.24212889643543822
AC144522.1,0.001011195259901591
AC144525.1,0.0024096273909402577
AC144530.1,0.7058115221060249
AC144568.2,0.010015523013743538
AC144568.4,0.8037454514451718
AC144573.1,0.0
AC144634.1,0.003089356130568857
AC144652.1,0.49934056634168383
AC144831.1,0.407094980497087
AC144831.3,0.5523016990058525
AC144833.1,0.0030847397388021566
AC144835.1,0.08322378213573393
AC144836.1,0.021431842189411944
AC144838.2,0.004491627203063034
AC144838.3,0.05318298777514118
AC145110.1,0.3200726305930146
AC145123.2,0.018191956334894975
AC145124.1,0.0
AC145124.2,0.6350993253113318
AC145141.2,0.0
AC145343.1,0.026742677870413723
AC145343.2,0.3688509525420712
AC145676.2,0.07601830362564203
AC147651.1,0.10888435987073726
AC147651.2,0.0
AC147651.4,0.6859804213664266
AC147651.5,1.0118689516382717
AC151960.1,0.0026852356923574706
AC152010.1,0.0021854009186211432
AC156455.1,1.206144009533731
AC159540.1,2.1487243476174145
AC159540.14,0.030410465297580076
AC159540.2,0.32016443825045715
AC159540.3,0.0016073502351757404
AC190387.1,0.0002964929134586381
AC190387.2,0.0008433327764452667
AC195454.1,0.04265961239317859
AC211469.1,0.0015806729762344715
AC211476.1,0.0
AC215219.1,0.008625820290819541
AC215219.2,0.004279801609963775
AC215524.1,9.913158754086244e-05
AC217773.1,0.19055365086168663
AC226118.1,0.12223902822735583
AC226119.4,0.17526858455309474
AC226119.5,0.03156828519882495
AC226150.3,0.0009033471374519134
AC231645.1,0.00016058762111810604
AC231656.1,0.0
AC231657.1,9.808386567676226e-05
AC231759.1,0.0016117829500279857
AC231759.2,0.0
AC233280.3,0.12529321165659768
AC233287.1,0.0
AC233299.1,0.0
AC233299.2,0.0010660905788120898
AC233702.1,0.0
AC234031.1,0.00045535583779785595
AC234063.1,0.0023371327785239055
AC234582.1,5.119115783154062
AC234582.2,0.07231620107056395
AC234771.1,3.907777618997046e-05
AC234775.1,0.013876098033437402
AC234917.1,0.0
AC235953.1,0.0
AC236972.1,0.0
AC239395.1,0.0008477107109048831
AC239798.1,0.0
AC239800.1,0.0
AC239802.1,0.0
AC239859.1,0.0
AC239868.1,2.4440430472811636
AC239868.2,5.088814885526395
AC239868.3,5.102919751081943
AC241377.1,0.0
AC241377.2,0.6610760292726298
AC241585.1,0.0
AC241585.2,0.9974110294257493
AC241929.1,0.0005423311377600783
AC241952.1,0.0
AC242988.1,0.0
AC243562.1,0.004313868719735633
AC243562.2,0.004313868719735633
AC243654.1,0.007331445267954481
AC243756.1,0.03029850729206141
AC243772.1,0.0
AC243836.1,0.005804799413127589
AC243945.1,0.409959708278668
AC243980.1,0.0
AC244021.1,0.0033194133100572045
AC244157.1,0.07185575011356912
AC244205.1,0.0
AC244250.1,0.0974864383258932
AC244250.2,0.13979518181884956
AC244250.3,0.051744372425432346
AC244250.4,0.02817552649055971
AC244258.1,0.0
AC245028.1,0.008615768812049712
AC245033.1,0.01924284609201331
AC245036.1,0.0
AC245036.2,0.0
AC245036.3,0.0
AC245036.4,0.0
AC245036.5,0.0
AC245036.6,0.0
AC245100.1,0.9185236023152089
AC245369.1,0.0
AC245407.1,0.007351972342976711
AC245470.1,0.0
AC246787.1,0.0
AC246787.3,0.0
AC246787.4,0.0
AC246787.5,0.0
AC253572.1,0.5944538495041782
AC253576.1,0.047255532415838276
AC253576.2,0.11830049689037851
AC253578.1,0.0
ACA59,0.11929971509876565
ACA64,0.05602369459164789
ACAA1,0.891067329380645
ACAA2,1.8918232055988284
ACACA,1.0071322822921405
ACACB,1.1368150938706136
ACAD10,0.6185235731330443
ACAD11,1.3062606251151365
ACAD8,0.9503106244899745
ACAD9,0.5193628443822413
ACADL,2.108826083921424
ACADM,1.0377420758539448
ACADS,1.1785563917112063
ACADSB,1.6036930040231152
ACADVL,0.9931207686666125
ACAN,2.291074129049901
ACAP1,1.6880729028066168
ACAP2,0.9719419513954431
ACAP2-IT1,0.2883369413441295
ACAP3,1.514260918852887
ACAT1,1.3359448096260855
ACAT2,1.2301393795247597
ACBD3,0.790907610053894
ACBD4,1.118418986660572
ACBD5,0.9014372532679907
ACBD6,0.5278723482144035
ACBD7,1.0734654008806428
ACCS,1.194604926234932
ACCSL,0.06542748032551302
ACD,0.5921814621707783
ACE,1.9475743008827142
ACE2,2.454682592633391
ACE3P,0.008390464229984237
ACEA_U3,0.00033688948464542134
ACER1,0.15731054514904222
ACER2,0.9650743140241675
ACER3,0.7659980766865758
ACHE,2.2702275805833434
ACIN1,0.7024118131453665
ACKR1,3.146824135399613
ACKR2,0.8877875080372877
ACKR3,2.9388885770011015
ACKR4,0.947268561278461
ACLY,1.126228364182245
ACMSD,2.8836267796461805
ACO1,1.0928119891206995
ACO2,0.7440478391494264
ACOT1,1.1473014825149053
ACOT11,1.5234721243163993
ACOT12,0.5931925379706345
ACOT13,0.6641155142949519
ACOT2,0.9716102042737875
ACOT4,0.8979518698692495
ACOT6,0.05207362931425213
ACOT7,1.5869350801001527
ACOT8,0.5230921407728213
ACOT9,0.667244049277177
ACOX1,0.6516165716738131
ACOX2,2.965024619130531
ACOX3,0.7512834283717013
ACOXL,0.5298659921432678
ACP1,0.4790853739053177
ACP2,0.8945154074577709
ACP5,4.243681481401938
ACP6,1.3027672303731213
ACPP,4.952625744040802
ACPT,0.03356462319139423
ACR,0.2246575505751214
ACRBP,0.9240200124901801
ACRC,0.33505708522457806
ACRV1,0.14491695058873033
ACSBG1,1.954463959282288
ACSBG2,0.04779358629410011
ACSF2,1.8046959646800833
ACSF3,0.6108446811780588
ACSL1,1.9834543000534142
ACSL3,1.303048175159034
ACSL4,1.2647716899072692
ACSL5,3.0195004582728404
ACSL6,1.125312458914188
ACSM1,2.031332127393879
ACSM2A,4.032721678412349
ACSM2B,4.219388006316851
ACSM3,3.3181418570148136
ACSM4,0.00922855425468563
ACSM5,2.2380684580649226
ACSM5P1,0.013761126092201283
ACSM6,0.10118939415028354
ACSS1,1.8233249681625239
ACSS2,1.0008435465332088
ACSS3,2.2856029457106377
ACTA1,2.4456907140062207
ACTA2,4.443874246507301
ACTA2-AS1,0.9250456116081452
ACTB,0.6837157921054206
ACTBL2,0.08098377976431648
ACTBP1,0.014007057601018988
ACTBP11,0.010538313285490233
ACTBP12,0.00228582079531734
ACTBP13,0.006857038028121772
ACTBP14,0.0023822350872241744
ACTBP2,0.04809309936427747
ACTBP6,0.0011034646851082977
ACTBP7,0.025037121732975235
ACTBP8,0.19144744895612528
ACTBP9,0.012790637646343738
ACTC1,3.174132187264137
ACTG1,0.8377498302075879
ACTG1P1,0.13842367411160678
ACTG1P10,0.17700786788061962
ACTG1P11,0.01574248779004495
